elapsed,rss,cpuSeconds
0.00020854175090789795,135168,0.0
0.10070833377540112,75509760,0.09
0.2011538539081812,93536256,0.21
0.302149148657918,107712512,0.3
0.402547849342227,112881664,0.39
0.5029823798686266,117219328,0.48
0.6033024303615093,118661120,0.57
0.7036728505045176,125239296,0.65
0.8040587902069092,129171456,0.74
0.9044546820223331,149356544,0.85
1.0048462022095919,170328064,0.97
1.1051778141409159,176058368,1.07
1.2055144626647234,176058368,1.09
1.3058876935392618,176058368,1.11
1.4062105137854815,176058368,1.11
1.5065209735184908,176713728,1.14
1.6069598142057657,179204096,1.18
1.7074426859617233,184578048,1.22
1.8077740855515003,190869504,1.27
1.9081629253923893,195719168,1.32
2.0091117415577173,201469952,1.37
2.1094970628619194,201601024,1.39
2.209877511486411,201601024,1.43
2.310288693755865,201601024,1.47
2.4106017220765352,202649600,1.52
2.5110223833471537,203763712,1.57
2.6113466136157513,203894784,1.62
2.7116683442145586,203894784,1.66
2.81228812597692,204812288,1.7
2.9126768056303263,209006592,1.75
3.01307537779212,216547328,1.81
3.1134815588593483,217071616,1.9
3.2138936389237642,217071616,1.94
3.3142604380846024,218120192,2.0
3.4146465975791216,218120192,2.04
3.515099359676242,218120192,2.05
3.6154461819678545,218513408,2.06
3.715873721987009,218513408,2.12
3.816316282376647,219168768,2.15
3.916758382692933,221003776,2.2
4.017153713852167,221265920,2.21
4.117678474634886,224935936,2.22
4.21804010681808,229916672,2.27
4.318365046754479,235945984,2.32
4.419199857860804,241713152,2.35
4.519576458260417,247746560,2.4
4.619944689795375,248008704,2.43
4.7210055738687515,248008704,2.47
4.821325704455376,248008704,2.51
4.921709446236491,248008704,2.53
5.0220951568335295,248008704,2.56
5.124265657737851,248401920,2.58
5.224676538258791,248401920,2.61
5.325087638571858,248532992,2.63
5.425476409494877,248664064,2.67
5.5260420218110085,249843712,2.71
5.626371992751956,254300160,2.75
5.726710701361299,255873024,2.8
5.827122412621975,257183744,2.83
5.927485033869743,259280896,2.88
6.028322026133537,259473408,2.92
6.128702836111188,260259840,2.95
6.229066936299205,260259840,3.0
6.329414017498493,260390912,3.05
6.429773818701506,260390912,3.08
6.530205657705665,260390912,3.08
6.630649458616972,261439488,3.11
6.731008768081665,261439488,3.15
6.83132853731513,261439488,3.19
6.931710157543421,261439488,3.23
7.0321572702378035,261439488,3.23
7.13257716037333,262356992,3.26
7.23295002989471,262619136,3.31
7.333345830440521,262619136,3.35
7.433743949979544,262750208,3.38
7.5343446135520935,262750208,3.38
7.634812394157052,265109504,3.4
7.735220154747367,268517376,3.45
7.8356175143271685,275333120,3.5
7.936028553172946,282009600,3.56
8.036476116627455,282009600,3.6
8.13694284670055,282796032,3.63
8.237333187833428,282927104,3.66
8.33772749826312,283058176,3.7
8.438077798113227,283058176,3.73
8.53867968916893,283058176,3.75
8.639089839532971,283975680,3.77
8.739638591185212,283975680,3.81
8.839994302019477,284237824,3.86
8.940387742593884,284237824,3.89
9.04081204161048,284237824,3.89
9.141252474859357,285024256,3.92
9.241696594282985,285155328,3.94
