elapsed,rss,cpuSeconds
0.00018588267266750336,0,0.0
0.1005589421838522,70029312,0.09
0.20108367875218391,82767872,0.21
0.3020924814045429,99512320,0.32
0.40245735459029675,116420608,0.46
0.5028885956853628,128540672,0.55
0.6032455582171679,130637824,0.58
0.7036164905875921,131031040,0.61
0.804710166528821,131293184,0.62
0.9061239138245583,131424256,0.64
1.0068313498049974,131686400,0.66
1.107395201921463,132079616,0.68
1.209460373967886,132472832,0.71
1.309836806729436,132734976,0.73
1.4102319180965424,133128192,0.75
1.5106860902160406,133390336,0.76
1.6112036239355803,133914624,0.79
1.7116411738097668,134307840,0.81
1.812118038535118,134438912,0.83
1.9127638023346663,134569984,0.84
2.013090183958411,134832128,0.86
2.113497734069824,134963200,0.88
2.2139388266950846,135356416,0.9
2.314484730362892,138473472,0.96
2.4148843120783567,138473472,0.99
2.515612656250596,138473472,1.02
2.6160495281219482,138604544,1.05
2.7170233950018883,139390976,1.08
2.8174294866621494,142401536,1.11
2.917757846415043,142401536,1.14
3.0181283690035343,142401536,1.17
3.1186065394431353,142401536,1.17
3.2190030720084906,142401536,1.18
3.3199039585888386,143843328,1.21
3.420311089605093,143974400,1.23
3.521804478019476,143974400,1.26
3.622151590883732,144498688,1.29
3.722539782524109,151707648,1.34
3.8234421461820602,153542656,1.37
3.9237671475857496,156164096,1.41
4.024216469377279,158240768,1.45
4.1245607025921345,158371840,1.48
4.2248986549675465,158502912,1.51
4.325799128040671,159551488,1.56
4.426114669069648,161308672,1.61
4.526458499953151,163143680,1.64
4.6271035335958,165765120,1.68
4.727423345670104,171663360,1.72
4.82794133760035,173760512,1.75
4.928323028609157,175902720,1.8
5.029065914452076,176164864,1.84
5.129453985020518,176164864,1.88
5.230070166289806,177082368,1.93
5.330494778230786,177344512,1.96
5.4309411495924,177344512,1.99
5.531410533934832,177344512,2.02
5.631751263514161,178393088,2.06
5.732118897140026,178524160,2.09
5.832467917352915,178655232,2.12
5.9330078586936,179195904,2.16
6.033500770106912,179195904,2.18
6.133862292394042,179195904,2.2
6.234173094853759,179195904,2.23
6.334520714357495,180244480,2.26
6.4348852057009935,180375552,2.29
6.53522271849215,180375552,2.31
6.6355760376900434,180375552,2.35
6.735938150435686,181555200,2.39
6.836313089355826,181555200,2.41
6.9366308730095625,181555200,2.43
7.037022832781076,181153792,2.46
7.137634515762329,182071296,2.49
7.238084638491273,182071296,2.51
7.338446298614144,182202368,2.54
7.438865831121802,182333440,2.55
7.540056658908725,182333440,2.57
7.640494037419558,183250944,2.6
7.740967700257897,183382016,2.64
7.841393822804093,183382016,2.66
7.9417731035500765,183382016,2.68
8.04205434396863,183513088,2.7
8.142430456355214,183513088,2.72
8.243246840313077,184561664,2.74
8.343772372230887,184561664,2.76
8.444307195022702,184561664,2.78
8.544651843607426,184561664,2.8
8.64528637751937,184561664,2.82
8.745597910135984,184561664,2.83
8.846020380035043,184692736,2.86
8.946414122357965,185044992,2.9
9.046812014654279,185044992,2.92
9.147674158215523,185176064,2.94
9.248055167496204,185307136,2.97
9.348407430574298,185307136,2.99
9.448837982490659,186224640,3.01
9.549210462719202,186224640,3.03
9.649667574092746,186355712,3.05
9.750116094946861,186396672,3.09
9.850513176992536,186396672,3.11
9.950914287939668,187314176,3.16
10.05129356868565,187314176,3.18
10.15202084183693,187576320,3.2
10.252454554662108,187576320,3.23
10.352840684354305,187576320,3.25
10.453224536031485,188067840,3.28
10.55358993820846,188067840,3.31
10.653994958847761,188067840,3.33
10.754389589652419,188067840,3.35
10.855099562555552,189116416,3.39
10.955551594495773,189247488,3.42
11.05591025389731,190033920,3.44
11.156291846185923,191868928,3.47
11.256746627390385,192786432,3.49
11.357120778411627,193572864,3.52
11.457448098808527,193703936,3.54
11.557848811149597,193835008,3.55
11.658163329586387,193835008,3.56
11.758596982806921,193835008,3.58
11.859652308747172,193835008,3.6
11.960069678723812,193835008,3.61
12.061238633468747,194883584,3.65
12.161636246368289,194883584,3.67
12.26199290715158,194883584,3.68
12.363877907395363,194883584,3.7
12.465083006769419,194883584,3.72
12.565453507006168,195014656,3.74
12.665886675938964,195145728,3.76
12.766365978866816,195391488,3.79
12.867022089660168,195522560,3.81
12.967390334233642,195522560,3.83
13.067872025072575,195653632,3.86
13.168255986645818,195653632,3.88
13.268650356680155,195653632,3.91
13.369048096239567,196833280,3.94
13.469369607046247,196833280,3.96
13.56967650912702,196964352,3.99
13.67005505785346,197095424,4.02
13.770486740395427,198012928,4.06
13.87085353024304,198012928,4.09
13.97120694257319,198144000,4.11
14.07158100232482,198275072,4.14
14.171994941309094,198807552,4.18
14.272411033511162,198807552,4.21
14.372776733711362,198807552,4.23
14.473163705319166,198807552,4.24
14.573487516492605,199069696,4.26
14.673930978402495,199069696,4.27
14.774410208687186,199970816,4.34
14.87491112947464,199970816,4.37
14.975362641736865,199970816,4.4
15.075803872197866,200232960,4.44
15.176194613799453,200232960,4.46
15.27665470354259,200232960,4.5
15.37707002647221,200626176,4.53
15.47788537107408,200626176,4.56
15.578304879367352,200626176,4.58
15.678688390180469,200626176,4.6
15.779102621600032,200626176,4.62
15.879532111808658,200626176,4.63
15.98008375428617,201019392,4.67
16.08053456619382,201019392,4.7
16.18099619820714,201281536,4.72
16.281381148844957,202330112,4.75
16.382080590352416,201650176,4.77
16.48248573206365,202043392,4.81
16.582865592092276,202043392,4.85
16.683235773816705,202043392,4.89
16.783609595149755,202436608,4.93
16.884043024852872,202436608,4.96
16.984424186870456,202436608,5.0
17.08505453914404,202698752,5.05
17.185410818085074,202698752,5.08
17.28761382959783,202698752,5.1
17.388130202889442,202698752,5.11
17.48855080269277,202289152,5.14
17.589151123538613,202289152,5.16
17.68974636681378,202289152,5.19
17.79124164581299,202289152,5.21
17.891638105735183,202682368,5.25
17.992068437859416,202682368,5.28
18.092427795752883,202682368,5.32
18.19297461770475,204386304,5.37
18.293843982741237,204386304,5.41
18.394664905965328,204386304,5.43
18.495148297399282,204386304,5.46
18.595816489309072,203694080,5.5
18.696158289909363,203694080,5.52
18.796553811058402,203694080,5.55
18.897161634638906,203694080,5.58
18.999122144654393,203694080,5.63
19.100102469325066,203341824,5.67
19.200550630688667,203341824,5.7
19.301276413723826,203341824,5.73
19.401812743395567,203341824,5.76
19.502181174233556,203341824,5.76
19.602977657690644,203735040,5.79
19.70329100638628,203735040,5.82
19.80501503869891,203735040,5.85
19.90546658821404,203735040,5.88
20.005998050794005,203735040,5.88
20.106385750696063,204128256,5.91
20.206762010231614,204128256,5.95
20.307090690359473,204128256,5.99
20.40752579085529,203251712,5.99
20.507954861968756,203251712,5.99
20.60838357359171,203513856,6.01
20.708707451820374,203513856,6.06
20.809082742780447,203513856,6.09
20.910827113315463,203513856,6.13
21.01115828193724,203513856,6.16
21.111673774197698,203513856,6.19
21.21282465942204,203776000,6.23
21.31410907395184,203776000,6.26
21.414565756917,203776000,6.3
21.514977717772126,203776000,6.31
21.615380248054862,204038144,6.34
21.715949958190322,204038144,6.36
21.81634860113263,204038144,6.4
21.916729018092155,203071488,6.45
22.017166851088405,203071488,6.45
22.11756275035441,203333632,6.49
22.218551525846124,203333632,6.53
22.319054905325174,203333632,6.56
22.419461086392403,203333632,6.57
22.51993242651224,203333632,6.57
22.62033499777317,203726848,6.6
22.72069758735597,203726848,6.63
22.821075208485126,203726848,6.67
22.921587958931923,203726848,6.68
23.02200384065509,203726848,6.68
23.12244633026421,204120064,6.71
23.222930822521448,204120064,6.74
23.32348444312811,204120064,6.77
23.423898354172707,204120064,6.79
23.524332923814654,203243520,6.79
23.625018626451492,203505664,6.82
23.72548865713179,203505664,6.84
23.827094865962863,203505664,6.87
23.92772669903934,203505664,6.91
24.028055485337973,203505664,6.92
24.128417747095227,203898880,6.94
24.228997819125652,203898880,6.98
24.329478807747364,203898880,7.01
24.432072354480624,203898880,7.03
24.532536266371608,203898880,7.03
24.6329624671489,204161024,7.06
24.734093880280852,204161024,7.1
24.837993433699012,204161024,7.11
24.93910844065249,204161024,7.12
25.039698891341686,204161024,7.15
25.14010141417384,203460608,7.19
25.240596242249012,203460608,7.22
25.341106824576855,203460608,7.27
25.44156395457685,203460608,7.28
25.542018074542284,203460608,7.28
25.64247579500079,203722752,7.31
25.742885246872902,203722752,7.35
25.84337949566543,203722752,7.38
25.943759337067604,203722752,7.41
26.044112745672464,203722752,7.41
26.144520316272974,204115968,7.44
26.244887474924326,204115968,7.46
26.345255933701992,204115968,7.48
26.44722848571837,204115968,7.49
26.547966808080673,204115968,7.51
26.64832343906164,203673600,7.56
26.748722648248076,203673600,7.57
26.849256558343768,203673600,7.59
26.949624678120017,203673600,7.62
27.051147477701306,204591104,7.69
27.15149604715407,204337152,7.75
27.25229736790061,204337152,7.78
27.352685218676925,204337152,7.81
27.45310035906732,204337152,7.82
27.55395737476647,204337152,7.82
27.6543808914721,204730368,7.86
27.754728069528937,204730368,7.89
27.85509430989623,204730368,7.92
27.95562050305307,204730368,7.94
28.056035552173853,204730368,7.94
28.15705898590386,204992512,7.98
28.257435586303473,204992512,8.02
28.357802506536245,204992512,8.05
28.45917608216405,204992512,8.06
28.559568341821432,205385728,8.07
28.660032093524933,205385728,8.1
28.76060609333217,205385728,8.13
28.862209293991327,205385728,8.16
28.96290123462677,204369920,8.19
29.063260884955525,204632064,8.19
29.163659494370222,204632064,8.22
29.264350505545735,204632064,8.25
29.36483937688172,204632064,8.27
29.465238897129893,204632064,8.31
29.5656635761261,205025280,8.32
29.666086833924055,205025280,8.35
29.76696841046214,205025280,8.37
29.86740597896278,205025280,8.41
29.967830350622535,205025280,8.43
30.06822439841926,205418496,8.44
30.168856030330062,205418496,8.47
30.269399750977755,205418496,8.48
30.36996958218515,205418496,8.48
30.470382682979107,205418496,8.52
30.570749761536717,205418496,8.54
30.67107843980193,204673024,8.56
30.77147774025798,204673024,8.58
30.872090281918645,204673024,8.61
30.972539883106947,204673024,8.64
31.072919061407447,204673024,8.67
31.173230649903417,204673024,8.71
31.273634249344468,204673024,8.74
31.374040830880404,204328960,8.81
31.47440013848245,204328960,8.84
31.574863579124212,204328960,8.88
31.675329810008407,204591104,8.93
31.775666877627373,204591104,8.97
31.8762428779155,204591104,9.01
31.976591307669878,204591104,9.03
32.07695798762143,204984320,9.05
32.17730064690113,204984320,9.08
32.27765361778438,204984320,9.11
32.37967465817928,204984320,9.15
32.480090165510774,204984320,9.15
32.58067329786718,205377536,9.16
32.68104764632881,205377536,9.19
32.781424418091774,205508608,9.22
32.88194013759494,207081472,9.26
32.98257385753095,206598144,9.26
33.08353769034147,206860288,9.28
33.18395151011646,206860288,9.32
33.28436544165015,206860288,9.35
33.384768169373274,206991360,9.39
33.48516169004142,206991360,9.39
33.58557593077421,207253504,9.41
33.68593594804406,207253504,9.45
33.78633901849389,207253504,9.48
33.88672785833478,207253504,9.5
33.9870799575001,207253504,9.5
34.08748281560838,207646720,9.52
