elapsed,rss,cpuSeconds
0.0001975521445274353,135168,0.0
0.1014985628426075,70352896,0.1
0.2018644791096449,82853888,0.21
0.3063708711415529,99598336,0.36
0.40692134015262127,125108224,0.48
0.5073681753128767,130179072,0.54
0.6077017597854137,130179072,0.54
0.708395928144455,130965504,0.57
0.8087813314050436,131620864,0.6
0.9091839995235205,132407296,0.62
1.0095264427363873,133062656,0.65
1.1098887268453836,134111232,0.67
1.2103039026260376,135290880,0.71
1.3106713984161615,136077312,0.75
1.4111023657023907,136863744,0.78
1.511459682136774,137519104,0.8
1.6121178399771452,140746752,0.86
1.7124923132359982,140746752,0.89
1.8128456994891167,140746752,0.94
1.9134186562150717,140877824,0.95
2.0144144650548697,141008896,0.97
2.1163990907371044,141008896,0.99
2.2167896144092083,144977920,1.03
2.317368183284998,145108992,1.07
2.4179646000266075,145108992,1.09
2.518465895205736,145108992,1.13
2.619383694604039,146026496,1.16
2.7213834188878536,146026496,1.19
2.8217857480049133,146026496,1.22
2.92232165299356,147206144,1.25
3.0227031391113997,153628672,1.29
3.123378334566951,155332608,1.31
3.2239496037364006,157036544,1.34
3.324381686747074,159264768,1.37
3.4247648641467094,160866304,1.42
3.5263574477285147,160997376,1.46
3.6267081033438444,160997376,1.48
3.727161258459091,161128448,1.52
3.8275265228003263,162353152,1.56
3.927898198366165,163401728,1.59
4.028378935530782,163926016,1.61
4.128743899986148,165367808,1.64
4.229255774989724,166940672,1.67
4.329698050394654,173101056,1.7
4.430017767474055,174936064,1.73
4.530364822596312,176508928,1.76
4.630959339439869,177946624,1.8
4.731497194617987,178864128,1.83
4.831894751638174,178995200,1.84
4.932323796674609,178995200,1.86
5.032752674072981,178995200,1.88
5.133168879896402,179912704,1.92
5.2345035914331675,180043776,1.95
5.334869025275111,180174848,1.97
5.43532957136631,180305920,2.0
5.537722559645772,181354496,2.04
5.638233894482255,181354496,2.07
5.738601231947541,181354496,2.09
5.83915719948709,181354496,2.12
5.93991126678884,182009856,2.15
6.0402942430227995,181911552,2.18
6.140676466748118,181911552,2.21
6.241088191047311,182042624,2.24
6.341403536498547,182960128,2.27
6.441828263923526,183091200,2.3
6.542283520102501,183091200,2.33
6.642871107906103,183222272,2.36
6.743246952071786,184270848,2.4
6.843665657564998,184401920,2.43
6.944023251533508,184401920,2.46
7.044309427961707,184532992,2.49
7.144695483148098,184766464,2.52
7.2451429683715105,185290752,2.57
7.345639064908028,185290752,2.61
7.445981878787279,185421824,2.61
7.546761056408286,186339328,2.65
7.647216763347387,186339328,2.68
7.74766593053937,186339328,2.71
7.848083915188909,186470400,2.73
7.948707211762667,186601472,2.75
8.049202598631382,187518976,2.78
8.149594135582447,187650048,2.81
8.250107292085886,187650048,2.84
8.3504729680717,187244544,2.87
8.45134281553328,187244544,2.87
8.551729299128056,188162048,2.91
8.652151335030794,188162048,2.93
8.752609530463815,188162048,2.96
8.852954367175698,188293120,2.98
8.9533765129745,188293120,2.99
9.054577423259616,189210624,3.02
9.154997060075402,189210624,3.04
9.255453364923596,189341696,3.05
9.355829631909728,190914560,3.1
9.456359857693315,191045632,3.11
9.556843543425202,192094208,3.14
9.657660860568285,192094208,3.17
9.758752770721912,192094208,3.19
9.859178068116307,192225280,3.2
9.960423247888684,192225280,3.22
10.061311546713114,192573440,3.25
10.164368968456984,192573440,3.26
10.264697315171361,192704512,3.28
10.365108719095588,192704512,3.29
10.465440014377236,192704512,3.32
10.5659155305475,192835584,3.33
10.66636753641069,192835584,3.35
10.766757043078542,192835584,3.36
10.867194740101695,193753088,3.38
10.968328420072794,193753088,3.4
11.06883549503982,193753088,3.41
11.16959441266954,194015232,3.42
11.2699673473835,194277376,3.44
11.370402075350285,194670592,3.45
11.472418548539281,194932736,3.46
11.572825964540243,195063808,3.47
11.673383992165327,195325952,3.48
11.773775577545166,195719168,3.49
11.874588845297694,195981312,3.5
11.975083151832223,196243456,3.52
12.075432816520333,196636672,3.54
12.176821509376168,197029888,3.55
12.27733146585524,198078464,3.56
12.377806730568409,198078464,3.58
12.478414507582784,198078464,3.59
12.579603226855397,198078464,3.6
12.680008983239532,198078464,3.61
12.780505971983075,198078464,3.62
12.880880454555154,198078464,3.63
12.981487512588501,198078464,3.65
13.081935439258814,198078464,3.65
13.182616475969553,198078464,3.67
13.283176470547915,198078464,3.68
13.383541578426957,198209536,3.69
13.484095895662904,198340608,3.71
13.584858451038599,199651328,3.74
13.685489231720567,199651328,3.75
13.785923454910517,199651328,3.77
13.88644246198237,199651328,3.78
13.986744595691562,199651328,3.8
14.087104581296444,199651328,3.81
14.1875751465559,199651328,3.83
14.288078054785728,199782400,3.85
14.389502726495266,200163328,3.88
14.49048936739564,200163328,3.9
14.591206282377243,200425472,3.93
14.691630506888032,200425472,3.94
14.792648999020457,200425472,3.94
14.893981179222465,200425472,3.96
14.99441970512271,200425472,3.97
15.094947012141347,200425472,3.99
15.195438327267766,201736192,4.02
15.295852122828364,201867264,4.04
15.396459899842739,201867264,4.05
15.496817126870155,201867264,4.07
15.597297191619873,201867264,4.08
15.697681207209826,201998336,4.1
15.798097502440214,201998336,4.13
15.898804059252143,201998336,4.15
15.999375097453594,202915840,4.18
16.101848546415567,202915840,4.18
16.20229941047728,202915840,4.19
16.302781626582146,203046912,4.21
16.40324780344963,203046912,4.22
16.503636669367552,203177984,4.24
16.604493176564574,203177984,4.25
16.704834774136543,203739136,4.33
16.80523660965264,203739136,4.36
16.905636724084616,203739136,4.39
17.006099611520767,203739136,4.41
17.106737177819014,204132352,4.44
17.2071070112288,204132352,4.47
17.30765613913536,204132352,4.5
17.408095005899668,204394496,4.54
17.508508171886206,204394496,4.58
17.608882747590542,204394496,4.61
17.709301641210914,204394496,4.63
17.810371231287718,204787712,4.67
17.91074193455279,204787712,4.7
18.011437563225627,204787712,4.72
18.1118331104517,204787712,4.74
18.212458588182926,205705216,4.76
18.313111755996943,205742080,4.79
18.4135350715369,205742080,4.82
18.51482329145074,205742080,4.84
18.61562872864306,205742080,4.87
18.715992003679276,205742080,4.88
18.816401720046997,205742080,4.9
18.91714348644018,206135296,4.93
19.017514502629638,206135296,4.94
19.117896907031536,206135296,4.96
19.2184064630419,206135296,4.98
19.318761171773076,206135296,5.01
19.41918820515275,206135296,5.04
19.519574251025915,206397440,5.07
19.620370099321008,206397440,5.1
19.720702143386006,206397440,5.14
19.82117343135178,205725696,5.17
19.92156320810318,205725696,5.2
20.021882271394134,205725696,5.22
20.12237143702805,205725696,5.24
