elapsed,rss,cpuSeconds
0.0001345500349998474,0,0.0
0.10133182816207409,70098944,0.09
0.20170355960726738,81076224,0.19
0.3021355830132961,94183424,0.3
0.40346395783126354,116858880,0.41
0.503866009414196,127881216,0.51
0.6042549218982458,130101248,0.55
0.705009538680315,130756608,0.58
0.8055342696607113,131149824,0.61
0.9058796092867851,131674112,0.64
1.0063665322959423,132067328,0.66
1.1066967938095331,132460544,0.69
1.2071764469146729,132853760,0.72
1.3075998052954674,133640192,0.75
1.4079977609217167,134033408,0.77
1.508408810943365,134426624,0.8
1.6087940521538258,134950912,0.83
1.70940363407135,136482816,0.88
1.8098135981708765,136482816,0.92
1.9101959895342588,136482816,0.95
2.010524170473218,142249984,1.0
2.1108422093093395,142381056,1.03
2.211431823670864,142512128,1.07
2.311798134818673,142643200,1.1
2.41254610940814,143257600,1.14
2.5129543021321297,143257600,1.16
2.613327542319894,143388672,1.19
2.7136883046478033,144961536,1.24
2.814078075811267,144961536,1.27
2.9144401662051678,146927616,1.31
3.0147844087332487,154267648,1.35
3.1152232624590397,155709440,1.39
3.215597741305828,157806592,1.42
3.316016413271427,159510528,1.45
3.4163656141608953,160858112,1.51
3.516806285828352,160858112,1.54
3.61734526976943,160989184,1.58
3.7176967319101095,162037760,1.62
3.81816129386425,163348480,1.66
3.9185830168426037,165314560,1.7
4.0191155187785625,165707776,1.7
4.119528757408261,171737088,1.74
4.219987383112311,173309952,1.77
4.320382982492447,175144960,1.8
4.42072363384068,175833088,1.83
4.521131858229637,175833088,1.83
4.621462257578969,176750592,1.88
4.721849098801613,176881664,1.91
4.82227499037981,176881664,1.94
4.922642312943935,176881664,1.94
5.023076383396983,176881664,1.94
5.12351549603045,177930240,1.99
5.223918538540602,178061312,2.03
5.3245358020067215,178061312,2.06
5.424964532256126,178061312,2.06
5.525556605309248,178323456,2.06
5.626210099086165,179240960,2.11
5.726607291027904,179240960,2.14
5.827007461339235,179240960,2.16
5.9273470137268305,178864128,2.19
6.028669601306319,179519488,2.19
6.129143001511693,179781632,2.22
6.229526553303003,179781632,2.25
6.3299137856811285,179912704,2.26
6.4303191509097815,180043776,2.28
6.5307446997612715,180961280,2.29
6.633270354941487,180961280,2.32
6.733642466366291,180961280,2.34
6.834022630006075,180961280,2.35
6.934378977864981,180961280,2.38
7.035458397120237,181223424,2.4
7.135939538478851,182140928,2.43
7.2363710310310125,182272000,2.46
7.336723932996392,182272000,2.47
7.437417093664408,182272000,2.51
7.537791365757585,182403072,2.54
7.638480119407177,182784000,2.58
7.738888802006841,182784000,2.61
7.839356305077672,182915072,2.65
7.939721345901489,183046144,2.67
8.040196258574724,183963648,2.69
8.140582038089633,183963648,2.72
8.241198582574725,183963648,2.75
8.341524982824922,184225792,2.78
8.442176725715399,184225792,2.8
8.542571065947413,185143296,2.81
8.643273981288075,185143296,2.84
8.743700971826911,185143296,2.86
8.845532823354006,185274368,2.89
8.945875026285648,185405440,2.92
9.046263426542282,185622528,2.95
9.146675057709217,185753600,2.96
9.247831624001265,185753600,2.97
9.348349645733833,187457536,3.0
9.450413677841425,187457536,3.03
9.550807662308216,188375040,3.06
9.651236841455102,188637184,3.09
9.751560721546412,188637184,3.13
9.85198705457151,188768256,3.15
9.952331276610494,188768256,3.15
10.052773747593164,189685760,3.16
10.153246277943254,189685760,3.19
10.253678001463413,189816832,3.22
10.35408291220665,189947904,3.23
10.45447450503707,189947904,3.26
10.554888095706701,190246912,3.29
10.655344808474183,190640128,3.32
10.756061950698495,191688704,3.35
10.856429042294621,192475136,3.37
10.956799944862723,193654784,3.4
11.057265846058726,194834432,3.45
11.157671567052603,194834432,3.48
11.258070478215814,194965504,3.5
11.358593350276351,196014080,3.59
11.459008481353521,195686400,3.62
11.559370154514909,195686400,3.64
11.65976195409894,195686400,3.67
11.760127816349268,195948544,3.71
11.86124787479639,195948544,3.74
11.96182169392705,195948544,3.76
12.062246898189187,195948544,3.8
12.164478320628405,195948544,3.82
12.265295814722776,196472832,3.84
12.365705136209726,196472832,3.87
12.466089878231287,196472832,3.89
12.56645181775093,196472832,3.92
