elapsed,rss,cpuSeconds
0.00012728944420814514,0,0.0
0.10106626152992249,69881856,0.07
0.20145431719720364,85217280,0.18
0.30184587463736534,105078784,0.28
0.4021943937987089,114696192,0.38
0.503080552443862,118853632,0.49
0.6035169698297977,122953728,0.59
0.7061650604009628,135012352,0.69
0.811326501891017,151265280,0.8
0.9116549696773291,172105728,0.91
1.0121816471219063,177541120,1.0
1.1125845648348331,177672192,1.03
1.2133674453943968,177672192,1.04
1.3137040603905916,179245056,1.08
1.4141111597418785,183963648,1.14
1.5145954843610525,187895808,1.18
1.614971213042736,193400832,1.22
1.7154082488268614,201637888,1.28
1.8159909583628178,201768960,1.31
1.9163461569696665,201768960,1.35
2.0168094653636217,201900032,1.39
2.1176084242761135,201900032,1.42
2.217973120510578,204169216,1.47
2.3184268195182085,204169216,1.51
2.4191615898162127,204300288,1.56
2.519593644887209,204300288,1.59
2.6199532728642225,205873152,1.67
2.7203485686331987,205873152,1.71
2.820692477747798,205873152,1.75
2.921276153996587,205873152,1.79
3.0216496102511883,206266368,1.83
3.124071953818202,206266368,1.86
3.224651111289859,207183872,1.91
3.3254083208739758,208232448,1.94
3.42572470754385,211640320,1.97
3.526099583134055,218193920,2.01
3.6264765486121178,221995008,2.05
3.7294046450406313,225009664,2.07
3.8298041727393866,228941824,2.11
3.9303899202495813,233529344,2.14
4.030776897445321,238641152,2.18
4.131082905456424,246636544,2.22
4.231423689052463,251879424,2.27
4.331913597881794,257515520,2.31
4.432406205683947,264462336,2.36
4.532873712480068,269316096,2.43
4.633211309090257,269840384,2.46
4.733633246272802,270102528,2.5
4.834034465253353,270102528,2.53
4.934423660859466,270102528,2.56
5.035277750343084,270888960,2.59
5.135812060907483,270888960,2.62
5.236342336982489,271020032,2.64
5.33672970533371,271675392,2.67
5.4370651710778475,273117184,2.7
5.537656608968973,278228992,2.74
5.637979865074158,279801856,2.78
5.738307472318411,280981504,2.81
5.838879929855466,282554368,2.85
5.939257547259331,283123712,2.91
6.039651704952121,283910144,2.92
6.14096101000905,283910144,2.96
6.241388686001301,283910144,2.99
6.341925272718072,284041216,3.03
6.442346248775721,284172288,3.06
6.5427973177284,284958720,3.09
6.644083401188254,284958720,3.13
6.744542246684432,285220864,3.17
6.844930972903967,285220864,3.21
6.945398913696408,285220864,3.22
7.046164540573955,286138368,3.25
7.146623849868774,286138368,3.27
7.247363429516554,286138368,3.3
7.348026467487216,286269440,3.35
7.44890608638525,286400512,3.38
7.552362335845828,287318016,3.4
7.652744170278311,287318016,3.43
7.753828004002571,287318016,3.46
7.8541909493505955,287318016,3.49
7.954553917050362,287318016,3.52
8.054896803572774,286674944,3.58
8.155590711161494,286674944,3.6
8.256264321506023,287461376,3.66
8.356685796752572,287236096,3.71
8.457200864329934,287236096,3.73
8.558059765025973,287236096,3.77
8.658469533547759,287236096,3.79
8.758886002004147,287236096,3.83
8.859426716342568,287498240,3.86
8.960045475512743,287498240,3.87
9.060565184801817,287498240,3.88
9.160962969064713,287498240,3.92
9.261354926973581,287498240,3.95
9.361707963049412,287891456,3.99
9.462124988436699,287891456,4.03
9.562533596530557,287891456,4.06
9.662957973778248,287891456,4.09
9.763285651803017,287891456,4.11
