elapsed,rss,cpuSeconds
0.0001411791890859604,454656,0.0
0.10090069472789764,74944512,0.09
0.20264245755970478,93691904,0.2
0.3030643220990896,105156608,0.29
0.4034505356103182,112742400,0.38
0.5037997383624315,117395456,0.48
0.6041330713778734,120279040,0.56
0.7044895235449076,126783488,0.66
0.804863628000021,136482816,0.75
0.9052845593541861,153653248,0.87
1.0104015469551086,171216896,0.98
1.1107732597738504,177209344,1.06
1.2114625964313745,177340416,1.1
1.3118208274245262,177340416,1.12
1.412156619131565,178913280,1.15
1.5125175844877958,181796864,1.2
1.6129248682409525,187039744,1.26
1.713563671335578,192806912,1.3
1.8139526527374983,201969664,1.36
1.9143251981586218,202625024,1.41
2.0148102920502424,202625024,1.45
2.1151538509875536,202625024,1.49
2.2155276760458946,203542528,1.54
2.3159140087664127,204152832,1.58
2.4179164934903383,204152832,1.61
2.5192332044243813,204152832,1.65
2.6196008659899235,204283904,1.68
2.720002368092537,205201408,1.73
2.8204317912459373,206643200,1.77
2.9209019355475903,211361792,1.81
3.0213098283857107,215425024,1.85
3.122175134718418,217391104,1.89
3.2237303759902716,218439680,1.96
3.324134338647127,218439680,1.99
3.4246766828000546,218439680,2.01
3.525194138288498,219619328,2.04
3.6258724108338356,219619328,2.07
3.726265335455537,219619328,2.09
3.827070550993085,219619328,2.12
3.9274263437837362,220012544,2.15
4.028468711301684,220012544,2.18
4.128822591155767,220012544,2.22
4.229387607425451,220012544,2.26
4.329996531829238,220012544,2.28
4.4325684402137995,223420416,2.32
4.533896319568157,226697216,2.35
4.634503362700343,229187584,2.37
4.734923055395484,232464384,2.4
4.836438987404108,236265472,2.43
4.937378011643887,239280128,2.47
5.037797154858708,244129792,2.49
5.139039164409041,251994112,2.55
5.24067278765142,256450560,2.58
5.341120470315218,260775936,2.61
5.441591791808605,264445952,2.65
5.541988404467702,270385152,2.69
5.642427558079362,270647296,2.75
5.742754550650716,270778368,2.8
5.84311131387949,270778368,2.84
5.943535555154085,270909440,2.86
6.044324312359095,271302656,2.9
6.1446637231856585,271433728,2.94
6.2451566476374865,272351232,2.97
6.345545466989279,273137664,2.99
6.445903871208429,274055168,3.01
6.546280292794108,275628032,3.04
6.646709898486733,278773760,3.07
6.7472495418041945,279560192,3.09
6.847696293145418,280346624,3.12
6.948588691651821,281133056,3.15
7.049498887732625,281657344,3.16
7.15036946348846,282705920,3.2
7.250796135514975,283361280,3.22
7.352612767368555,283885568,3.24
7.4530124589800835,284598272,3.29
7.553447764366865,284598272,3.31
7.653949545696378,284598272,3.34
7.75439309887588,284598272,3.36
7.854747619479895,284598272,3.39
7.955066053196788,284729344,3.41
8.055449506267905,284860416,3.45
8.1558301076293,284860416,3.47
8.256289690732956,285646848,3.5
8.35666225105524,285646848,3.52
8.456981852650642,285646848,3.53
8.558604123070836,285777920,3.55
8.659023998305202,285777920,3.57
8.759616751223803,285777920,3.59
8.860075844451785,285777920,3.61
8.960471635684371,285908992,3.63
9.061082292348146,285908992,3.65
9.161436883732677,286826496,3.69
9.261837536469102,286826496,3.71
9.364810954779387,286826496,3.75
9.46524452790618,286826496,3.78
9.565571470186114,286957568,3.81
9.666296442970634,287088640,3.85
9.766679767519236,288006144,3.9
9.867008520290256,288006144,3.93
9.967436341568828,288006144,3.96
10.067846484482288,287383552,4.02
10.168164925649762,287383552,4.07
10.268540577962995,288301056,4.1
10.370320089161396,288301056,4.13
10.470726132392883,288301056,4.13
10.57124787569046,288301056,4.15
10.671776618808508,288301056,4.17
10.77212991937995,288432128,4.21
10.872567031532526,288641024,4.28
10.97326473519206,288641024,4.31
11.073899680748582,288641024,4.35
11.17440921626985,288641024,4.38
