elapsed,rss,cpuSeconds
0.00016894936561584473,135168,0.0
0.10551268793642521,68657152,0.09
0.20596593990921974,80338944,0.19
0.30636681616306305,94781440,0.3
0.40746053494513035,110641152,0.43
0.5078630968928337,129576960,0.56
0.6089730467647314,131837952,0.58
0.7094070613384247,131969024,0.61
0.809789652004838,132493312,0.63
0.9103871490806341,132755456,0.65
1.0107512529939413,133148672,0.67
1.111107176169753,133935104,0.71
1.21148038841784,134459392,0.74
1.3120211642235518,135245824,0.76
1.412361228838563,135901184,0.79
1.5127746816724539,136425472,0.82
1.613309184089303,138129408,0.86
1.7137270607054234,140034048,0.91
1.8141070324927568,140165120,0.95
1.9144779965281487,141213696,1.0
2.014900641515851,143740928,1.03
2.115471625700593,143740928,1.06
2.215856736525893,145051648,1.12
2.3163462933152914,145313792,1.16
2.416788326576352,145313792,1.2
2.5172456726431847,151998464,1.24
2.6175808254629374,154357760,1.28
2.718056308105588,157110272,1.31
2.8185086119920015,158117888,1.36
2.9188768342137337,158248960,1.39
3.0192674081772566,158380032,1.42
3.119683112949133,161132544,1.47
3.220005925744772,160907264,1.51
3.3204979486763477,162873344,1.55
3.4208704456686974,164577280,1.57
3.5213512759655714,164577280,1.57
3.6217336002737284,169820160,1.6
3.7221219055354595,170868736,1.62
3.823361264541745,171917312,1.64
3.9237301163375378,173228032,1.67
4.024106530472636,174669824,1.7
4.125617353245616,175607808,1.74
4.226203266531229,175738880,1.76
4.326596900820732,175738880,1.79
4.427197674289346,176001024,1.83
4.527588909491897,176001024,1.83
4.627996942028403,176918528,1.84
4.728351144120097,176918528,1.86
4.82949791289866,176918528,1.88
4.9303776901215315,177180672,1.91
5.030786944553256,177180672,1.92
5.131355868652463,178098176,1.95
5.23177033290267,178098176,1.98
5.332187727093697,178229248,2.01
5.433124093338847,178925568,2.04
5.533994680270553,178925568,2.04
5.634400404989719,179712000,2.07
5.734770616516471,179712000,2.08
5.835480781272054,179843072,2.11
5.935880545526743,179974144,2.14
6.036372860893607,179974144,2.16
6.136903712525964,180891648,2.19
6.237297497689724,181022720,2.21
6.337682209908962,181022720,2.24
6.438116624951363,181153792,2.28
6.538545947521925,181153792,2.28
6.638974050059915,182071296,2.3
6.739400835707784,182202368,2.32
6.839801847934723,182202368,2.36
6.9402052611112595,182202368,2.37
7.040549084544182,182464512,2.41
7.141441870480776,182800384,2.44
7.242024537175894,182800384,2.47
7.342462848871946,182931456,2.51
7.442810101434588,182931456,2.54
7.5434621293097734,182931456,2.54
7.6439039800316095,183980032,2.56
7.744672607630491,183980032,2.59
7.845001608133316,184111104,2.62
7.945382121950388,184111104,2.65
8.04588758945465,184111104,2.66
8.146353991702199,185028608,2.69
8.246750311926007,185290752,2.72
8.34711817651987,185290752,2.75
8.447491088882089,185290752,2.77
8.547947105020285,184836096,2.79
8.64868980832398,185753600,2.82
8.749126652255654,185753600,2.85
8.849531745538116,185884672,2.87
8.949897557497025,185884672,2.88
9.051131829619408,185884672,2.88
9.151947524398565,185884672,2.91
9.252349376678467,186802176,2.94
9.352683888748288,188637184,2.99
9.453125962987542,188768256,3.01
9.553536497056484,188768256,3.01
9.65409892052412,189685760,3.05
9.754531811922789,189816832,3.08
9.854978669434786,189947904,3.12
9.955476511269808,189403136,3.12
10.055985394865274,189403136,3.12
10.156391028314829,190320640,3.16
10.25677259080112,190451712,3.19
10.35708979330957,190451712,3.23
10.457479564473033,190451712,3.23
10.557925768196583,190451712,3.23
10.658347824588418,191893504,3.26
10.758739337325096,193335296,3.29
10.85906982794404,194777088,3.32
10.95943202264607,195956736,3.35
11.059959257021546,196087808,3.38
11.160407481715083,196087808,3.41
11.260889183729887,196087808,3.43
11.361398916691542,197267456,3.48
11.461735337972641,197267456,3.51
11.562062533572316,197398528,3.54
11.662440985441208,197832704,3.59
11.762766595929861,197832704,3.61
11.863085800781846,197963776,3.65
11.963486472144723,198488064,3.67
12.063900647684932,198488064,3.67
12.1643045283854,199536640,3.71
12.264634093269706,199667712,3.74
12.365315336734056,199667712,3.78
12.465674620121717,199667712,3.78
12.566093273460865,199667712,3.78
12.666505856439471,200716288,3.81
12.766852669417858,200847360,3.83
12.867256913334131,200552448,3.87
12.967647224664688,200552448,3.87
13.068239141255617,200552448,3.87
13.1686119325459,201469952,3.91
13.269038654863834,201732096,3.94
13.369458569213748,201420800,4.01
13.469916401430964,201420800,4.01
13.570371896028519,201420800,4.01
13.67075970955193,201682944,4.05
13.771116521209478,201682944,4.08
13.871485373005271,201682944,4.11
13.971949696540833,201682944,4.12
14.073563016951084,201682944,4.13
14.173926271498203,202076160,4.15
14.27439396455884,202076160,4.18
14.374924689531326,202076160,4.21
14.475371541455388,202076160,4.24
14.575831804424524,202076160,4.25
14.676381489261985,202469376,4.29
14.776726800948381,202469376,4.33
14.877074463292956,201424896,4.35
14.97747402638197,201424896,4.35
15.078099207952619,201687040,4.36
15.178593073040247,201687040,4.39
15.278968926519156,201687040,4.42
15.379425620660186,201687040,4.45
15.47996013239026,201687040,4.46
15.580368107184768,201687040,4.49
15.68068108893931,202080256,4.52
15.78105659224093,202080256,4.54
15.881493395194411,202080256,4.57
15.982487861067057,202080256,4.6
16.08291426487267,202473472,4.62
16.18329063616693,202473472,4.66
16.283657858148217,202473472,4.69
16.384174002334476,202473472,4.73
16.48457894474268,201465856,4.74
16.585049498826265,201728000,4.75
16.6854450404644,201728000,4.77
16.78579942509532,201728000,4.81
16.886284606531262,201728000,4.83
16.986719209700823,201728000,4.84
17.087057679891586,201990144,4.88
17.187421085312963,201990144,4.88
17.287788009271026,201990144,4.91
17.388195101171732,201990144,4.94
17.488583382219076,201990144,4.95
17.58892202563584,202383360,4.96
17.689412258565426,202383360,4.98
17.789815260097384,202383360,5.02
17.890532476827502,201437184,5.05
17.990943068638444,201437184,5.05
18.09131559357047,201699328,5.07
