elapsed,rss,cpuSeconds
0.00021172314882278442,1744896,0.0
0.10063041746616364,73695232,0.08
0.20102119259536266,92045312,0.19
0.301535839214921,106893312,0.29
0.40187967382371426,113217536,0.39
0.5022717975080013,117542912,0.47
0.6026275344192982,119771136,0.55
0.70302495919168,126394368,0.64
0.8034055735915899,135962624,0.73
0.903768427670002,153133056,0.84
1.0042269639670849,170172416,0.95
1.1045556589961052,173903872,1.02
1.2050639148801565,176001024,1.06
1.305429618805647,176001024,1.08
1.4058639146387577,176001024,1.11
1.5062385108321905,176918528,1.14
1.606857655569911,179015680,1.18
1.7074177023023367,183472128,1.23
1.8078651577234268,188846080,1.28
1.9082667827606201,193826816,1.33
2.0093869138509035,200855552,1.39
2.1097359377890825,200855552,1.43
2.210570976138115,200986624,1.47
2.311100931838155,200986624,1.51
2.4114768858999014,202559488,1.55
2.5118131320923567,203030528,1.6
2.612238798290491,203030528,1.64
2.7126203030347824,203030528,1.68
2.8130259662866592,203816960,1.73
2.9134055748581886,207355904,1.77
3.0137364380061626,211812352,1.82
3.1141963228583336,216305664,1.87
3.2168152816593647,217354240,1.93
3.317330189049244,217354240,1.95
3.4177022334188223,217354240,1.98
3.518554490059614,218664960,2.02
3.619000658392906,218664960,2.06
3.7194191738963127,219058176,2.12
3.8197940178215504,219058176,2.16
3.920258214697242,219058176,2.2
4.020681448280811,219058176,2.22
4.121054124087095,219058176,2.24
4.221351727843285,223907840,2.28
4.322275057435036,229412864,2.32
4.423334976658225,235966464,2.37
4.523670429363847,241995776,2.42
4.624327968806028,244092928,2.42
4.72475042194128,251826176,2.47
4.825365638360381,257593344,2.51
4.926223859190941,263360512,2.55
5.026596562936902,268472320,2.58
5.12700479850173,270270464,2.64
5.227385051548481,270663680,2.68
5.327828347682953,270663680,2.72
5.428279973566532,270794752,2.76
5.5287145506590605,270794752,2.8
5.629786958917975,270794752,2.8
5.730399306863546,271319040,2.83
5.8310912530869246,271581184,2.88
5.931535368785262,273416192,2.92
6.031977811828256,274333696,2.95
6.132363738492131,274333696,2.95
6.232681462541223,278265856,2.99
6.33329115062952,279445504,3.02
6.433867806568742,280756224,3.05
6.534238429740071,282329088,3.09
6.634637156501412,283291648,3.15
6.735123202204704,284078080,3.19
6.835469696670771,284340224,3.25
6.936492387205362,284340224,3.28
7.036886250600219,284340224,3.29
7.137275453656912,284340224,3.29
7.2376787308603525,285257728,3.33
7.33820103853941,285388800,3.38
7.438560413196683,285388800,3.41
7.53903416544199,285388800,3.41
7.639424301683903,285388800,3.41
7.739828137680888,286437376,3.45
7.8402368016541,286437376,3.5
7.94064681045711,286568448,3.52
8.040983634069562,286568448,3.56
8.141332810744643,286568448,3.57
8.241679541766644,287617024,3.61
8.342184817418456,287617024,3.66
8.443015916272998,286887936,3.71
8.543585442006588,286887936,3.76
8.644011750817299,286887936,3.77
8.744422303512692,287805440,3.81
8.844780119135976,287805440,3.87
8.945198845118284,288067584,3.91
9.045635130256414,288067584,3.92
9.146220305934548,288460800,3.92
9.246600503101945,288985088,3.95
9.347019085660577,288985088,3.99
9.447464302182198,288985088,4.02
9.547885045409203,288985088,4.05
9.648253411054611,288985088,4.07
9.750788602977991,289116160,4.1
9.851182956248522,290164736,4.13
9.95158259011805,290164736,4.16
10.052167085930705,290164736,4.19
10.152642741799355,291606528,4.22
10.253114730119705,291737600,4.24
10.35354576446116,291868672,4.27
10.453990330919623,291868672,4.28
10.554330974817276,291868672,4.29
10.655302794650197,291999744,4.3
10.757515881210566,292839424,4.33
10.857880534604192,292831232,4.38
10.95823915116489,292831232,4.39
11.058610115200281,292831232,4.41
11.160227827727795,292831232,4.43
11.263256130740047,292831232,4.44
11.363623494282365,292831232,4.46
11.464095009490848,292831232,4.48
11.564482906833291,292962304,4.5
11.664869669824839,293093376,4.53
11.765182306990027,293093376,4.55
11.865991031751037,294010880,4.59
11.967353546991944,294010880,4.61
12.06776512041688,294010880,4.63
12.16841765679419,294010880,4.65
12.26883757300675,294010880,4.66
12.369240518659353,294010880,4.68
12.470104146748781,294010880,4.72
12.570547042414546,294141952,4.74
12.671573460102081,294141952,4.76
12.772612057626247,294928384,4.78
12.874478934332728,294928384,4.8
12.975012490525842,294928384,4.81
13.07547209598124,294928384,4.82
13.176310362294316,294928384,4.84
13.278228878974915,294928384,4.86
13.378599483519793,294928384,4.86
13.479192789644003,294928384,4.87
13.580075329169631,294928384,4.88
13.680503115057945,294928384,4.89
13.780870830640197,295059456,4.93
13.882011398673058,295190528,4.96
13.98238342255354,295190528,4.98
14.083489904180169,295190528,5.0
14.183975799009204,295190528,5.01
14.284377124160528,295190528,5.03
14.384771829470992,295190528,5.05
14.485275946557522,296108032,5.08
14.58566134236753,296239104,5.1
14.687734019011259,296239104,5.13
14.788237562403083,296239104,5.16
14.88864348642528,296370176,5.18
14.990221690386534,296370176,5.2
15.091533482074738,297549824,5.22
15.191988047212362,299843584,5.28
15.294362103566527,300761088,5.32
15.394737780094147,300761088,5.34
15.495200606063008,300761088,5.38
15.595624370500445,300761088,5.4
15.695976866409183,300892160,5.43
15.79632718116045,300892160,5.47
15.89733131043613,301809664,5.5
15.997959665954113,301809664,5.53
16.09839053079486,301809664,5.56
16.198954857885838,301940736,5.58
16.29931436292827,302071808,5.6
16.400960713624954,302071808,5.63
16.50137108936906,302071808,5.65
16.60172993503511,302989312,5.68
16.702114762738347,302989312,5.72
16.802436655387282,303120384,5.76
16.902830021455884,303251456,5.8
17.003235636278987,304029696,5.87
17.103667210787535,304160768,5.91
17.204019125550985,304160768,5.92
17.304405622184277,304160768,5.95
17.40478115901351,305209344,6.0
17.50519858300686,305340416,6.04
17.605545338243246,305340416,6.08
17.706099374219775,306388992,6.14
17.806463338434696,306388992,6.18
17.90682469494641,306520064,6.21
18.007503889501095,306520064,6.25
18.108135756105185,307437568,6.28
18.208441460505128,307437568,6.31
18.30879020690918,307699712,6.36
18.409257002174854,307699712,6.38
18.509639898315072,307699712,6.41
18.611356230452657,309850112,6.48
18.711723214015365,310112256,6.51
18.812221011146903,310112256,6.55
18.912640577182174,310112256,6.59
19.01309427060187,310243328,6.62
19.113476196303964,311160832,6.66
19.213829832151532,311291904,6.71
19.314270386472344,311291904,6.75
19.41463592275977,312340480,6.8
19.515077399089932,312340480,6.84
19.615420972928405,312471552,6.88
19.715819258242846,312471552,6.92
19.81627731397748,313520128,6.97
19.916687678545713,314568704,7.0
20.017247803509235,315617280,7.03
20.11761263757944,316665856,7.07
20.217976273968816,317714432,7.1
20.318303517997265,318115840,7.17
20.418685963377357,318115840,7.2
20.519089238718152,318115840,7.22
20.619464064016938,318246912,7.25
20.719861777499318,319295488,7.29
20.820846907794476,319295488,7.32
20.921662846580148,319426560,7.36
21.02209335193038,319426560,7.38
21.122578505426645,321261568,7.43
21.222885569557548,321392640,7.47
21.323373759165406,321392640,7.51
21.423757342621684,321392640,7.55
21.524409057572484,322441216,7.59
21.62482581473887,322572288,7.62
21.72524948976934,322572288,7.65
21.82557888701558,322572288,7.67
21.92601539939642,322572288,7.71
22.027240000665188,321871872,7.76
22.127605507150292,322789376,7.81
22.22882996685803,322920448,7.85
22.329197442159057,322920448,7.88
22.4295749142766,323969024,7.94
22.5298913102597,323969024,7.98
22.630320766940713,324100096,8.02
22.730687802657485,324100096,8.07
22.831107886508107,325017600,8.11
22.933321975171566,325148672,8.14
23.035144658759236,325279744,8.18
23.135461261495948,325279744,8.23
23.235866885632277,326197248,8.27
23.336201291531324,326197248,8.3
23.436541076749563,326197248,8.35
23.537130242213607,326328320,8.39
23.6375087890774,326459392,8.44
23.737879721447825,327901184,8.47
23.83824434876442,332554240,8.54
23.938700353726745,332685312,8.58
24.03942744061351,332685312,8.62
24.13986337557435,332816384,8.66
24.24022477120161,333733888,8.7
24.340585796162486,333996032,8.74
24.440979221835732,333996032,8.77
24.541400706395507,334913536,8.82
24.64179950207472,335175680,8.87
24.742168616503477,335175680,8.91
24.842553989961743,336093184,8.96
24.942986385896802,336224256,9.0
25.043486561626196,336224256,9.04
25.143878677859902,336355328,9.06
25.244336562231183,336592896,9.13
25.344761917367578,336723968,9.18
25.445127803832293,336723968,9.22
25.545524030923843,336855040,9.26
25.6464030072093,337903616,9.3
25.746850362047553,337903616,9.33
25.84715990535915,338034688,9.38
25.947591733187437,338034688,9.4
26.047937497496605,338952192,9.44
26.148348031565547,338952192,9.47
26.248706817626953,339214336,9.52
26.349183341488242,339214336,9.57
26.44953716918826,340131840,9.62
26.549869334325194,340393984,9.67
26.650252677500248,340393984,9.71
26.75100459344685,340525056,9.79
26.85138338059187,340525056,9.83
26.95177648589015,340787200,9.88
27.05213138088584,341704704,9.93
27.152522245422006,341704704,9.97
27.252836460247636,341835776,10.01
27.353216705843806,341835776,10.05
27.453589249402285,342884352,10.09
27.556076638400555,342884352,10.11
27.656403994187713,342884352,10.14
27.75674601830542,343015424,10.18
27.857145965099335,343015424,10.22
27.957485247403383,344064000,10.25
28.05794020369649,344195072,10.29
28.158319998532534,344195072,10.31
28.25864091515541,344195072,10.34
28.359117491170764,343588864,10.4
28.459440425038338,344506368,10.46
28.559840550646186,344506368,10.51
28.6613751295954,344637440,10.54
28.761735126376152,344637440,10.57
28.862239941954613,345686016,10.63
28.9626120980829,345686016,10.66
29.062964970245957,345817088,10.71
29.163295317441225,346734592,10.74
29.26368186250329,346734592,10.78
29.36414273828268,346996736,10.82
29.465730141848326,346996736,10.86
29.566250454634428,347914240,10.91
29.666650703176856,347914240,10.94
29.76710799895227,348176384,10.98
29.867482101544738,347439104,11.05
29.967913705855608,348356608,11.09
30.06829879246652,348356608,11.13
30.168627178296447,348356608,11.17
30.269234262406826,349536256,11.21
30.3696405980736,349536256,11.26
30.470139246433973,349536256,11.3
30.570656061172485,349667328,11.35
30.671092625707388,350584832,11.38
30.771473709493876,350715904,11.41
30.8718464653939,350715904,11.46
30.972405241802335,350846976,11.49
31.072787465527654,350846976,11.5
31.173345802351832,351764480,11.52
31.273698346689343,351764480,11.55
31.374477706849575,351764480,11.58
31.474863721057773,351764480,11.62
31.575300807133317,351895552,11.64
31.675638522952795,351895552,11.69
31.77607454545796,351895552,11.73
31.87644822150469,352157696,11.78
31.9768122471869,357081088,11.85
32.07754243351519,357212160,11.89
32.1779554579407,357212160,11.9
32.27825894393027,357212160,11.94
32.37919347174466,358260736,11.98
32.48025885038078,358391808,12.01
32.58057554624975,358391808,12.06
32.680979803204536,358522880,12.09
32.78132604621351,359440384,12.14
32.88168532028794,359440384,12.18
32.98212714679539,359702528,12.22
33.08252340182662,359702528,12.25
33.18286545574665,360620032,12.29
33.283355582505465,360620032,12.33
33.38405559770763,360751104,12.36
33.48438190482557,360751104,12.4
33.584852730855346,360259584,12.43
33.68628606945276,361177088,12.49
33.78660843707621,361177088,12.51
33.88695026189089,361308160,12.55
33.98734284564853,361308160,12.58
34.08774456940591,361963520,12.62
34.188165325671434,363012096,12.66
34.28848206996918,363143168,12.7
34.38892329856753,363143168,12.74
34.48938691243529,363274240,12.78
34.58975649625063,363274240,12.81
34.69012452289462,364191744,12.83
34.79044556617737,364322816,12.87
34.89078986272216,364322816,12.91
34.99121546559036,364322816,12.94
35.09162691235542,364453888,12.96
35.19205999746919,365371392,12.98
35.29263838380575,365502464,13.01
35.39305816963315,365502464,13.04
35.49388628639281,365502464,13.08
35.59458255395293,366157824,13.13
35.69499375857413,365719552,13.19
35.795377844944596,365850624,13.23
35.89580840058625,365850624,13.27
35.99618583358824,365850624,13.31
36.09669485874474,365850624,13.31
36.19719214551151,366899200,13.33
36.300086598843336,367030272,13.37
36.40052000246942,367030272,13.41
36.50100248865783,367030272,13.45
36.60141985490918,367030272,13.45
36.701749227941036,368078848,13.48
36.80216932296753,368078848,13.53
36.90259175747633,368209920,13.57
37.00300669297576,368209920,13.59
37.10342052578926,368209920,13.59
37.20375455357134,369127424,13.62
37.30421829968691,369389568,13.66
37.40460768714547,369389568,13.7
37.505157582461834,369389568,13.73
37.60550383478403,368635904,13.79
37.70587198249996,369553408,13.82
37.80721839144826,369684480,13.85
37.907555636018515,369684480,13.9
38.008136274293065,369684480,13.93
38.1084823384881,369684480,13.95
38.20881485380232,370733056,13.98
38.30922970548272,370864128,14.02
38.4096452947706,370864128,14.06
38.5101066082716,370995200,14.08
38.6105050444603,370995200,14.1
38.71082747913897,371912704,14.14
38.81120731495321,371912704,14.18
38.91157329827547,372174848,14.23
39.01201859489083,372174848,14.25
39.112405210733414,372174848,14.25
39.21274506300688,373092352,14.28
39.31318559870124,373092352,14.33
39.413749527186155,373092352,14.35
39.51443082280457,373223424,14.36
39.61484496854246,372477952,14.42
39.71530878171325,373526528,14.47
39.81568171828985,373526528,14.51
39.91612629406154,373526528,14.54
40.01646055839956,373526528,14.57
40.116933664307,373526528,14.58
40.21729082800448,374706176,14.62
40.317598884925246,374706176,14.65
40.418026307597756,374706176,14.71
40.51843775436282,374837248,14.72
40.6188179589808,374837248,14.72
40.71920957416296,375754752,14.75
40.81952895782888,375885824,14.8
40.920007886365056,375885824,14.84
41.020408337935805,375885824,14.87
41.120815344154835,375885824,14.87
41.22125538997352,376803328,14.9
41.321644904091954,376803328,14.93
41.42223587073386,376934400,14.96
41.52283428609371,377065472,15.0
41.6231984551996,377065472,15.03
41.72348532639444,377196544,15.08
41.82428949512541,407789568,15.139999999999999
41.92521888203919,382582784,15.25
42.02559754997492,382582784,15.27
42.126042522490025,382713856,15.31
42.226696303114295,382713856,15.35
42.327221646904945,382713856,15.39
42.42761651240289,383631360,15.44
42.528037678450346,383762432,15.48
42.628368712961674,383893504,15.53
42.72904687002301,384811008,15.57
42.82939973473549,384811008,15.62
42.92978569865227,385073152,15.66
